path,orig_path,width,height,mode,format
extracted_images\作业(23动漫3-动画分镜设计)_第2次作业_231200373-陈洁仪_4.jpg,extracted_images\作业(23动漫3-动画分镜设计)_第2次作业_231200373-陈洁仪_4.jpg,1920,1080,RGB,jpg
extracted_images\作业(23动漫3-动画分镜设计)_第2次作业_231200373-陈洁仪_5.jpg,extracted_images\作业(23动漫3-动画分镜设计)_第2次作业_231200373-陈洁仪_5.jpg,1920,1080,RGB,jpg
extracted_images\作业(23动漫3-动画分镜设计)_第2次作业_231200373-陈洁仪_6.jpg,extracted_images\作业(23动漫3-动画分镜设计)_第2次作业_231200373-陈洁仪_6.jpg,1920,1080,RGB,jpg
extracted_images\作业(23动漫3-动画分镜设计)_第2次作业_231200373-陈洁仪_7.jpg,extracted_images\作业(23动漫3-动画分镜设计)_第2次作业_231200373-陈洁仪_7.jpg,1920,1080,RGB,jpg
extracted_images\作业(23动漫3-动画分镜设计)_第2次作业_231200373-陈洁仪_8.jpg,extracted_images\作业(23动漫3-动画分镜设计)_第2次作业_231200373-陈洁仪_8.jpg,1920,1080,RGB,jpg
extracted_images\作业(23动漫3-动画分镜设计)_第2次作业_231200373-陈洁仪_作业2.png,extracted_images\作业(23动漫3-动画分镜设计)_第2次作业_231200373-陈洁仪_作业2.png,1200,1800,RGBA,png
extracted_images\作业(23动漫3-动画分镜设计)_第3次作业_231200305-李颜妍_1adbdd86dc25db1489792cd4f8089fe.png,extracted_images\作业(23动漫3-动画分镜设计)_第3次作业_231200305-李颜妍_1adbdd86dc25db1489792cd4f8089fe.png,853,309,RGB,png
extracted_images\作业(23动漫3-动画分镜设计)_第3次作业_231200305-李颜妍_db650019d91f8dcad17e170bcf485b4.png,extracted_images\作业(23动漫3-动画分镜设计)_第3次作业_231200305-李颜妍_db650019d91f8dcad17e170bcf485b4.png,558,488,RGB,png
extracted_images\作业(23动漫3-动画分镜设计)_第3次作业_231200320-沈翔_3.1.jpg,extracted_images\作业(23动漫3-动画分镜设计)_第3次作业_231200320-沈翔_3.1.jpg,1920,1080,RGB,jpg
extracted_images\作业(23动漫3-动画分镜设计)_第3次作业_231200320-沈翔_3.2.jpg,extracted_images\作业(23动漫3-动画分镜设计)_第3次作业_231200320-沈翔_3.2.jpg,1920,1080,RGB,jpg
extracted_images\作业(23动漫3-动画分镜设计)_第3次作业_231200320-沈翔_3.3.jpg,extracted_images\作业(23动漫3-动画分镜设计)_第3次作业_231200320-沈翔_3.3.jpg,1920,1080,RGB,jpg
extracted_images\作业(23动漫3-动画分镜设计)_第3次作业_231200320-沈翔_3.4.jpg,extracted_images\作业(23动漫3-动画分镜设计)_第3次作业_231200320-沈翔_3.4.jpg,1920,1080,RGB,jpg
extracted_images\作业(23动漫3-动画分镜设计)_第3次作业_231200320-沈翔_3.5.jpg,extracted_images\作业(23动漫3-动画分镜设计)_第3次作业_231200320-沈翔_3.5.jpg,1920,1080,RGB,jpg
extracted_images\作业(23动漫3-动画分镜设计)_第3次作业_231200320-沈翔_3.6.jpg,extracted_images\作业(23动漫3-动画分镜设计)_第3次作业_231200320-沈翔_3.6.jpg,1920,1080,RGB,jpg
extracted_images\作业(23动漫3-动画分镜设计)_第3次作业_231200320-沈翔_3.7.jpg,extracted_images\作业(23动漫3-动画分镜设计)_第3次作业_231200320-沈翔_3.7.jpg,1920,1080,RGB,jpg
extracted_images\作业(23动漫3-动画分镜设计)_第3次作业_231200337-冯俏心_作业3手稿_1.jpg,extracted_images\作业(23动漫3-动画分镜设计)_第3次作业_231200337-冯俏心_作业3手稿_1.jpg,3024,4032,RGB,jpg
extracted_images\作业(23动漫3-动画分镜设计)_第3次作业_231200337-冯俏心_作业3手稿_2.jpg,extracted_images\作业(23动漫3-动画分镜设计)_第3次作业_231200337-冯俏心_作业3手稿_2.jpg,3024,4032,RGB,jpg
extracted_images\作业(23动漫3-动画分镜设计)_第3次作业_231200337-冯俏心_作业3手稿_3.jpg,extracted_images\作业(23动漫3-动画分镜设计)_第3次作业_231200337-冯俏心_作业3手稿_3.jpg,3024,4032,RGB,jpg
extracted_images\作业(23动漫3-动画分镜设计)_第3次作业_231200350-毛雅雯_mmexport1746968027257.png,extracted_images\作业(23动漫3-动画分镜设计)_第3次作业_231200350-毛雅雯_mmexport1746968027257.png,768,1024,RGBA,png
extracted_images\作业(23动漫3-动画分镜设计)_第3次作业_231200350-毛雅雯_mmexport1746968050437.jpg,extracted_images\作业(23动漫3-动画分镜设计)_第3次作业_231200350-毛雅雯_mmexport1746968050437.jpg,768,1024,RGBA,jpg
extracted_images\作业(23动漫3-动画分镜设计)_第3次作业_231200358-杨箐雪_士兵与木匠图片_1.png,extracted_images\作业(23动漫3-动画分镜设计)_第3次作业_231200358-杨箐雪_士兵与木匠图片_1.png,1280,720,RGBA,png
extracted_images\作业(23动漫3-动画分镜设计)_第3次作业_231200358-杨箐雪_士兵与木匠图片_10.png,extracted_images\作业(23动漫3-动画分镜设计)_第3次作业_231200358-杨箐雪_士兵与木匠图片_10.png,1280,720,RGBA,png
extracted_images\作业(23动漫3-动画分镜设计)_第3次作业_231200358-杨箐雪_士兵与木匠图片_11.png,extracted_images\作业(23动漫3-动画分镜设计)_第3次作业_231200358-杨箐雪_士兵与木匠图片_11.png,1280,720,RGB,png
extracted_images\作业(23动漫3-动画分镜设计)_第3次作业_231200358-杨箐雪_士兵与木匠图片_12.png,extracted_images\作业(23动漫3-动画分镜设计)_第3次作业_231200358-杨箐雪_士兵与木匠图片_12.png,1280,720,RGB,png
extracted_images\作业(23动漫3-动画分镜设计)_第3次作业_231200358-杨箐雪_士兵与木匠图片_13.png,extracted_images\作业(23动漫3-动画分镜设计)_第3次作业_231200358-杨箐雪_士兵与木匠图片_13.png,1280,720,RGBA,png
extracted_images\作业(23动漫3-动画分镜设计)_第3次作业_231200358-杨箐雪_士兵与木匠图片_14.png,extracted_images\作业(23动漫3-动画分镜设计)_第3次作业_231200358-杨箐雪_士兵与木匠图片_14.png,1280,720,RGBA,png
extracted_images\作业(23动漫3-动画分镜设计)_第3次作业_231200358-杨箐雪_士兵与木匠图片_15.png,extracted_images\作业(23动漫3-动画分镜设计)_第3次作业_231200358-杨箐雪_士兵与木匠图片_15.png,1280,720,RGBA,png
extracted_images\作业(23动漫3-动画分镜设计)_第3次作业_231200358-杨箐雪_士兵与木匠图片_16.png,extracted_images\作业(23动漫3-动画分镜设计)_第3次作业_231200358-杨箐雪_士兵与木匠图片_16.png,1280,720,RGBA,png
extracted_images\作业(23动漫3-动画分镜设计)_第3次作业_231200358-杨箐雪_士兵与木匠图片_17.png,extracted_images\作业(23动漫3-动画分镜设计)_第3次作业_231200358-杨箐雪_士兵与木匠图片_17.png,1280,720,RGB,png
extracted_images\作业(23动漫3-动画分镜设计)_第3次作业_231200358-杨箐雪_士兵与木匠图片_18.png,extracted_images\作业(23动漫3-动画分镜设计)_第3次作业_231200358-杨箐雪_士兵与木匠图片_18.png,1280,720,RGB,png
extracted_images\作业(23动漫3-动画分镜设计)_第3次作业_231200358-杨箐雪_士兵与木匠图片_2.png,extracted_images\作业(23动漫3-动画分镜设计)_第3次作业_231200358-杨箐雪_士兵与木匠图片_2.png,1280,720,RGB,png
extracted_images\作业(23动漫3-动画分镜设计)_第3次作业_231200358-杨箐雪_士兵与木匠图片_3.png,extracted_images\作业(23动漫3-动画分镜设计)_第3次作业_231200358-杨箐雪_士兵与木匠图片_3.png,1280,720,RGBA,png
extracted_images\作业(23动漫3-动画分镜设计)_第3次作业_231200358-杨箐雪_士兵与木匠图片_4.png,extracted_images\作业(23动漫3-动画分镜设计)_第3次作业_231200358-杨箐雪_士兵与木匠图片_4.png,1280,720,RGBA,png
extracted_images\作业(23动漫3-动画分镜设计)_第3次作业_231200358-杨箐雪_士兵与木匠图片_5.png,extracted_images\作业(23动漫3-动画分镜设计)_第3次作业_231200358-杨箐雪_士兵与木匠图片_5.png,1280,720,RGB,png
extracted_images\作业(23动漫3-动画分镜设计)_第3次作业_231200358-杨箐雪_士兵与木匠图片_6.png,extracted_images\作业(23动漫3-动画分镜设计)_第3次作业_231200358-杨箐雪_士兵与木匠图片_6.png,1280,720,RGBA,png
extracted_images\作业(23动漫3-动画分镜设计)_第3次作业_231200358-杨箐雪_士兵与木匠图片_7.png,extracted_images\作业(23动漫3-动画分镜设计)_第3次作业_231200358-杨箐雪_士兵与木匠图片_7.png,1280,720,RGB,png
extracted_images\作业(23动漫3-动画分镜设计)_第3次作业_231200358-杨箐雪_士兵与木匠图片_8.png,extracted_images\作业(23动漫3-动画分镜设计)_第3次作业_231200358-杨箐雪_士兵与木匠图片_8.png,1280,720,RGB,png
extracted_images\作业(23动漫3-动画分镜设计)_第3次作业_231200358-杨箐雪_士兵与木匠图片_9.png,extracted_images\作业(23动漫3-动画分镜设计)_第3次作业_231200358-杨箐雪_士兵与木匠图片_9.png,1280,720,RGBA,png
extracted_images\作业(23动漫3-动画分镜设计)_第3次作业_231200369-吴子茵_微信图片_20250425120321.jpg,extracted_images\作业(23动漫3-动画分镜设计)_第3次作业_231200369-吴子茵_微信图片_20250425120321.jpg,1024,576,RGB,jpg
extracted_images\作业(23动漫3-动画分镜设计)_第3次作业_231200369-吴子茵_微信图片_20250425120416.jpg,extracted_images\作业(23动漫3-动画分镜设计)_第3次作业_231200369-吴子茵_微信图片_20250425120416.jpg,1920,1080,RGB,jpg
extracted_images\作业(23动漫3-动画分镜设计)_第3次作业_231200369-吴子茵_微信图片_20250425120423.jpg,extracted_images\作业(23动漫3-动画分镜设计)_第3次作业_231200369-吴子茵_微信图片_20250425120423.jpg,1920,1080,RGB,jpg
extracted_images\作业(23动漫3-动画分镜设计)_第3次作业_231200369-吴子茵_微信图片_20250425120430.jpg,extracted_images\作业(23动漫3-动画分镜设计)_第3次作业_231200369-吴子茵_微信图片_20250425120430.jpg,1920,1080,RGB,jpg
extracted_images\作业(23动漫3-动画分镜设计)_第3次作业_231200369-吴子茵_微信图片_20250425120530.jpg,extracted_images\作业(23动漫3-动画分镜设计)_第3次作业_231200369-吴子茵_微信图片_20250425120530.jpg,1920,1080,RGB,jpg
extracted_images\作业(23动漫3-动画分镜设计)_第3次作业_231200369-吴子茵_微信图片_20250425120536.jpg,extracted_images\作业(23动漫3-动画分镜设计)_第3次作业_231200369-吴子茵_微信图片_20250425120536.jpg,1920,1080,RGB,jpg
extracted_images\作业(23动漫3-动画分镜设计)_第3次作业_231200369-吴子茵_微信图片_20250425120541.jpg,extracted_images\作业(23动漫3-动画分镜设计)_第3次作业_231200369-吴子茵_微信图片_20250425120541.jpg,1920,1080,RGB,jpg
extracted_images\作业(23动漫3-动画分镜设计)_第3次作业_231200369-吴子茵_微信图片_20250425120552.jpg,extracted_images\作业(23动漫3-动画分镜设计)_第3次作业_231200369-吴子茵_微信图片_20250425120552.jpg,1920,1080,RGB,jpg
extracted_images\作业(23动漫3-动画分镜设计)_第3次作业_231200369-吴子茵_微信图片_20250425120557.jpg,extracted_images\作业(23动漫3-动画分镜设计)_第3次作业_231200369-吴子茵_微信图片_20250425120557.jpg,1920,1080,RGB,jpg
extracted_images\作业(23动漫3-动画分镜设计)_第3次作业_231200369-吴子茵_微信图片_20250425120602.jpg,extracted_images\作业(23动漫3-动画分镜设计)_第3次作业_231200369-吴子茵_微信图片_20250425120602.jpg,1920,1080,RGB,jpg
extracted_images\作业(23动漫3-动画分镜设计)_第3次作业_231200369-吴子茵_微信图片_20250425120608.jpg,extracted_images\作业(23动漫3-动画分镜设计)_第3次作业_231200369-吴子茵_微信图片_20250425120608.jpg,1920,1080,RGB,jpg
extracted_images\作业(23动漫3-动画分镜设计)_第3次作业_231200369-吴子茵_微信图片_20250425120614.jpg,extracted_images\作业(23动漫3-动画分镜设计)_第3次作业_231200369-吴子茵_微信图片_20250425120614.jpg,1920,1080,RGB,jpg
extracted_images\作业(23动漫3-动画分镜设计)_第3次作业_231200369-吴子茵_微信图片_20250425120620.jpg,extracted_images\作业(23动漫3-动画分镜设计)_第3次作业_231200369-吴子茵_微信图片_20250425120620.jpg,1920,1080,RGB,jpg
extracted_images\作业(23动漫3-动画分镜设计)_第3次作业_231200376-陈佳乐_1.jpg,extracted_images\作业(23动漫3-动画分镜设计)_第3次作业_231200376-陈佳乐_1.jpg,1312,736,RGB,jpg
extracted_images\作业(23动漫3-动画分镜设计)_第3次作业_231200376-陈佳乐_10.jpg,extracted_images\作业(23动漫3-动画分镜设计)_第3次作业_231200376-陈佳乐_10.jpg,1312,736,RGB,jpg
extracted_images\作业(23动漫3-动画分镜设计)_第3次作业_231200376-陈佳乐_11.jpg,extracted_images\作业(23动漫3-动画分镜设计)_第3次作业_231200376-陈佳乐_11.jpg,1312,736,RGB,jpg
extracted_images\作业(23动漫3-动画分镜设计)_第3次作业_231200376-陈佳乐_12.jpg,extracted_images\作业(23动漫3-动画分镜设计)_第3次作业_231200376-陈佳乐_12.jpg,1312,736,RGB,jpg
extracted_images\作业(23动漫3-动画分镜设计)_第3次作业_231200376-陈佳乐_13.jpg,extracted_images\作业(23动漫3-动画分镜设计)_第3次作业_231200376-陈佳乐_13.jpg,1312,736,RGB,jpg
extracted_images\作业(23动漫3-动画分镜设计)_第3次作业_231200376-陈佳乐_14.jpg,extracted_images\作业(23动漫3-动画分镜设计)_第3次作业_231200376-陈佳乐_14.jpg,1312,736,RGB,jpg
extracted_images\作业(23动漫3-动画分镜设计)_第3次作业_231200376-陈佳乐_15.jpg,extracted_images\作业(23动漫3-动画分镜设计)_第3次作业_231200376-陈佳乐_15.jpg,1312,736,RGB,jpg
extracted_images\作业(23动漫3-动画分镜设计)_第3次作业_231200376-陈佳乐_16.jpg,extracted_images\作业(23动漫3-动画分镜设计)_第3次作业_231200376-陈佳乐_16.jpg,1312,736,RGB,jpg
extracted_images\作业(23动漫3-动画分镜设计)_第3次作业_231200376-陈佳乐_17.jpg,extracted_images\作业(23动漫3-动画分镜设计)_第3次作业_231200376-陈佳乐_17.jpg,1312,736,RGB,jpg
extracted_images\作业(23动漫3-动画分镜设计)_第3次作业_231200376-陈佳乐_2.jpg,extracted_images\作业(23动漫3-动画分镜设计)_第3次作业_231200376-陈佳乐_2.jpg,1312,736,RGB,jpg
extracted_images\作业(23动漫3-动画分镜设计)_第3次作业_231200376-陈佳乐_3.jpg,extracted_images\作业(23动漫3-动画分镜设计)_第3次作业_231200376-陈佳乐_3.jpg,1312,736,RGB,jpg
extracted_images\作业(23动漫3-动画分镜设计)_第3次作业_231200376-陈佳乐_4.jpg,extracted_images\作业(23动漫3-动画分镜设计)_第3次作业_231200376-陈佳乐_4.jpg,1312,736,RGB,jpg
extracted_images\作业(23动漫3-动画分镜设计)_第3次作业_231200376-陈佳乐_5.jpg,extracted_images\作业(23动漫3-动画分镜设计)_第3次作业_231200376-陈佳乐_5.jpg,1312,736,RGB,jpg
extracted_images\作业(23动漫3-动画分镜设计)_第3次作业_231200376-陈佳乐_6.jpg,extracted_images\作业(23动漫3-动画分镜设计)_第3次作业_231200376-陈佳乐_6.jpg,1312,736,RGB,jpg
extracted_images\作业(23动漫3-动画分镜设计)_第3次作业_231200376-陈佳乐_7.jpg,extracted_images\作业(23动漫3-动画分镜设计)_第3次作业_231200376-陈佳乐_7.jpg,1312,736,RGB,jpg
extracted_images\作业(23动漫3-动画分镜设计)_第3次作业_231200376-陈佳乐_8.jpg,extracted_images\作业(23动漫3-动画分镜设计)_第3次作业_231200376-陈佳乐_8.jpg,1312,736,RGB,jpg
extracted_images\作业(23动漫3-动画分镜设计)_第3次作业_231200376-陈佳乐_9.jpg,extracted_images\作业(23动漫3-动画分镜设计)_第3次作业_231200376-陈佳乐_9.jpg,1312,736,RGB,jpg
extracted_images\作业(23动漫3-动画分镜设计)_第4次作业_231200280-余家仪_哪吒闹海.jpg,extracted_images\作业(23动漫3-动画分镜设计)_第4次作业_231200280-余家仪_哪吒闹海.jpg,3508,4961,RGB,jpg
extracted_images\作业(23动漫3-动画分镜设计)_第4次作业_231200304-姚越_真假美猴王.jpg,extracted_images\作业(23动漫3-动画分镜设计)_第4次作业_231200304-姚越_真假美猴王.jpg,3508,4961,RGB,jpg
extracted_images\作业(23动漫3-动画分镜设计)_第7次作业_231200366-唐锦秀_哪吒.jpg,extracted_images\作业(23动漫3-动画分镜设计)_第7次作业_231200366-唐锦秀_哪吒.jpg,3508,4961,RGB,jpg
extracted_images\作业(23动漫3-动画分镜设计)_第8次作业_231200366-唐锦秀_哪吒.jpg,extracted_images\作业(23动漫3-动画分镜设计)_第8次作业_231200366-唐锦秀_哪吒.jpg,3508,4961,RGB,jpg
extracted_images\作业(23动漫4-动画分镜设计)_第1次作业_21090300-林志刚_IMG_2713.PNG,extracted_images\作业(23动漫4-动画分镜设计)_第1次作业_21090300-林志刚_IMG_2713.PNG,2304,3404,RGB,png
extracted_images\作业(23动漫4-动画分镜设计)_第1次作业_21090300-林志刚_IMG_2714.PNG,extracted_images\作业(23动漫4-动画分镜设计)_第1次作业_21090300-林志刚_IMG_2714.PNG,2304,3404,RGB,png
extracted_images\作业(23动漫4-动画分镜设计)_第1次作业_21090300-林志刚_IMG_2715.PNG,extracted_images\作业(23动漫4-动画分镜设计)_第1次作业_21090300-林志刚_IMG_2715.PNG,2304,3404,RGB,png
